sample_id,age,age2,sex,eth1,eth2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,feature_1,feature_2,y
s615,0.13409,0.0179801,1,0,1,0.118618,-1.78124,2.43029,0.826052,0.539711,0.555364,1.17862,0.022374,-0.0570882,-2.78975,-1.22033,1.54981,0
s616,-0.700057,0.49008,1,0,1,-0.119444,-0.653162,0.3048,-0.270165,-0.970064,-0.0661904,1.09676,-0.53398,-1.28321,-1.69304,0.733171,-0.705192,0
s617,-1.01825,1.03683,0,0,0,0.607472,-0.543237,-0.893475,-1.68855,1.78144,0.474573,-0.901499,0.104442,0.523911,1.39464,1.71259,0.397919,1
s618,0.493748,0.243787,1,1,0,-1.16082,-0.658427,0.0351514,0.793209,-1.44086,0.0128177,0.116102,-0.643339,0.71875,-0.124578,-2.32391,0.578753,0
s619,0.943555,0.890296,1,0,0,-0.264439,0.561212,-0.883357,1.32509,0.652062,2.24391,0.116553,0.126738,-0.425957,-0.603618,-0.322908,-1.92101,0
s620,0.591728,0.350142,0,1,0,-0.148837,0.25192,-1.09968,0.83544,-1.07038,-1.80115,0.290897,0.280105,0.383048,1.05497,-1.81241,0.0395531,0
s621,-1.22805,1.50812,0,0,1,0.0106063,1.13953,-0.736059,-0.198921,0.662808,-0.281013,1.43476,1.82881,-0.520201,-0.271292,0.09041,1.08762,1
s622,-0.731344,0.534864,0,0,1,-0.679865,-1.70686,0.588419,0.957667,-0.881087,-1.94864,-0.626002,1.14189,0.224802,0.829579,0.137226,-0.680664,0
s623,0.347396,0.120684,0,0,1,-2.10541,-0.225535,-0.200799,1.19478,-0.420892,-0.861814,-0.847851,-0.186478,-1.81519,-0.741556,1.24194,1.41985,0
s624,-0.338602,0.114652,0,1,0,1.99729,-0.16815,-1.12078,-0.428914,-0.372357,0.118538,0.645968,0.733643,0.24543,0.789332,0.634392,1.00705,0
s625,-0.520373,0.270788,1,0,1,-0.371919,0.152152,-0.30159,-1.77355,1.16431,0.66877,-0.198279,0.413161,0.508419,-1.27462,1.4121,-0.393998,1
s626,-0.419433,0.175924,1,1,0,2.00432,0.0588407,-1.59869,-0.397247,-0.241989,0.37517,1.27498,1.50457,-1.06497,1.70774,0.229119,1.04652,0
s627,0.642392,0.412667,0,0,0,1.11881,-1.40832,-0.324924,0.200118,-0.464909,0.243177,0.455612,0.955623,-1.20336,0.254784,-0.82049,-0.845459,1
s628,0.386655,0.149502,1,0,0,-0.211418,-0.957937,1.15459,1.00139,-0.367956,0.332852,-0.255077,-0.305971,0.208337,-1.0799,0.184761,-1.54645,0
s629,-0.194905,0.037988,1,0,1,0.350148,-0.937597,-1.22782,-0.698337,-1.33319,-0.705662,-1.4877,-0.174233,-1.61293,-0.946079,-1.0216,-2.43872,0
s630,-1.14026,1.30019,1,0,1,0.93337,1.12037,0.1797,-0.077382,-0.19365,-0.295819,0.5147,0.97156,0.697717,0.514391,-0.886323,0.136163,0
s631,-0.397538,0.158037,1,0,0,1.969,-0.753759,-1.45986,-1.22642,1.64151,-0.139553,-0.535236,1.41416,0.125455,-1.17859,-0.0139244,-1.09751,0
s632,-1.39475,1.94532,1,1,0,0.0516888,-0.433577,1.04197,0.507543,0.834309,-0.357281,-0.37015,-1.73265,0.534827,1.43406,1.27135,-0.297937,0
s633,-2.96612,8.79785,1,0,1,-1.24316,-0.58261,-1.33268,0.326827,0.419951,1.17653,-0.384118,-0.49683,-0.367361,0.864764,0.596569,0.391617,1
s634,0.63481,0.402983,1,1,0,-0.694117,-0.187695,-0.438601,1.63982,0.853678,1.80786,0.591719,-0.518878,-0.568709,2.61236,0.161693,-0.00978443,0
s635,-0.566563,0.320994,1,0,1,1.18625,0.1549,-1.13257,-0.29615,-0.692239,-2.18906,0.84099,-0.899006,-1.41992,-0.963594,0.147858,1.56953,1
s636,1.8236,3.32552,0,1,0,0.122504,-0.473546,0.276457,-1.12675,1.26752,-0.0154156,0.14265,0.0138522,-0.265383,3.28762,0.1269,-0.165791,0
s637,1.26101,1.59015,0,0,0,-0.248239,-0.0837581,1.65194,0.28243,-1.77716,0.484788,0.0392491,0.0360303,-0.42706,0.306959,-0.239009,-0.815819,1
s638,0.801821,0.642916,0,0,1,-2.24008,0.113611,1.29355,0.769798,0.108355,1.11339,-0.815175,-0.0676573,-0.236574,-0.712384,0.83544,0.551931,1
s639,2.67707,7.16668,0,0,0,-0.0892124,-2.36456,0.97397,-1.62292,0.582718,0.0366695,-0.841045,-2.42424,1.273,-0.463115,-1.07846,-0.793662,0
s640,-0.4775,0.228006,1,0,0,0.71519,-2.31275,0.373807,-0.414669,-1.2825,0.0900618,1.18446,0.46174,-0.425136,0.0127934,-0.0985446,-0.846086,0
s641,0.197689,0.039081,0,0,1,-0.439982,-0.632743,-0.429284,0.893408,0.720663,1.28314,1.56552,1.54394,1.58234,0.518668,-1.02542,1.33997,0
s642,1.13618,1.29091,0,0,1,-1.41695,0.605417,0.446324,-1.34974,0.94614,-1.62981,0.632924,-0.424886,0.106504,-1.67154,-0.85679,-0.669619,0
s643,-0.116775,0.0136363,1,0,1,1.5569,-0.136977,1.68783,0.995132,-1.44502,-0.508381,0.769134,0.414894,0.169842,0.244689,1.73487,0.46737,0
s644,1.77714,3.15824,1,0,0,-0.455424,-0.65702,-0.535189,-0.602881,-0.810269,-0.382555,0.284153,-0.0448222,-0.739534,-1.44561,-0.999713,0.106727,1
s645,0.57357,0.328982,1,1,0,0.865151,1.30453,-1.82254,-0.808133,0.354024,0.672356,0.496251,0.120991,-0.0361794,-0.0943439,0.386183,-0.677249,1
s646,0.638451,0.40762,1,0,1,-0.0802377,0.156904,0.0232679,0.0547237,-1.21907,-0.326953,-0.665344,1.48552,-0.261001,-0.648171,-0.632197,-0.482139,0
s647,0.376846,0.142013,1,1,0,1.02446,0.844289,-1.03856,0.582411,-0.924944,-0.219746,0.872247,0.663957,-1.82791,-1.6058,1.75546,-0.218466,1
s648,0.355631,0.126474,0,0,0,-0.85432,1.61555,-0.850106,-0.733949,0.596968,0.356197,-0.0556682,1.55139,1.82785,-0.0446794,0.378697,0.271015,0
s649,0.476977,0.227507,0,0,1,0.587591,0.866767,-0.275239,0.216775,0.453123,-1.17194,-0.908918,-0.344544,1.6919,-1.51945,1.20835,0.801569,1
s650,1.03867,1.07883,0,0,1,-0.0378967,0.312477,-0.92298,-0.247226,-0.857322,1.22895,-3.34801,-0.215668,-0.458759,0.916779,0.696838,-1.17767,0
s651,0.750885,0.563828,0,0,0,-0.208612,0.126986,0.149347,-0.311938,-0.687237,-1.61801,1.45942,2.06225,0.708004,-1.7686,0.289145,1.58323,1
s652,0.771771,0.59563,0,0,1,-1.5278,-0.114734,-0.176594,-0.832711,-1.23625,-1.16891,1.7851,-1.44572,-0.486765,0.386673,1.71817,1.88836,0
s653,-2.11469,4.47191,0,0,0,-0.583985,-0.0154793,-1.22805,-0.981118,1.4135,-2.0616,1.27788,-0.726376,0.525759,-0.282476,-0.829967,-0.50996,0
s654,0.152669,0.0233079,0,0,1,-0.230703,0.838109,0.615425,0.523427,-2.29596,3.0805,-1.0787,0.317891,-0.776786,1.25217,0.464297,-0.679411,0
s655,-1.0838,1.17462,1,0,0,-0.196672,-1.34341,-1.71946,1.56697,-1.28646,0.944268,-0.802471,0.221557,0.168816,-1.91661,0.556817,-2.06239,0
s656,-1.0657,1.13571,1,1,0,1.28257,0.892168,-1.46098,-0.746204,-0.312183,-0.685287,1.29351,-0.49096,1.79446,-0.0893993,0.0678932,1.22861,0
s657,-0.10931,0.0119487,0,1,0,-0.0994055,-0.172571,1.26986,1.82669,-1.15186,-1.60807,-0.0912975,0.485868,-0.498262,1.81957,-1.84294,0.902119,1
s658,1.30216,1.69562,1,1,0,0.427036,1.00917,2.0061,0.274879,1.3325,-0.762611,-0.62261,-1.56922,-0.324692,2.17692,2.26318,-1.63567,0
s659,0.053026,0.00281176,1,1,0,0.391973,-0.461642,1.37023,0.342131,-1.85783,0.912204,-1.86788,-0.381647,-0.0694442,1.01611,1.04602,-0.750241,1
s660,-0.14799,0.0219011,0,1,0,-0.0341921,-2.11266,-0.436058,-0.328566,0.040408,0.493076,0.176869,1.49943,-0.944141,-0.673034,1.59719,0.0711744,0
s661,1.0757,1.15712,0,0,1,-1.8841,0.615551,-0.492501,0.248071,-0.163239,0.20602,0.589331,-0.209664,-0.222302,-1.54114,0.739054,0.28253,0
s662,-0.637805,0.406796,1,1,0,0.737656,0.108892,-1.41603,0.48724,1.51517,-1.46369,0.23054,0.339966,-1.40848,0.582519,0.790022,0.81023,0
s663,0.716004,0.512662,0,0,1,-0.65063,-0.370937,0.365232,-0.295175,-0.25466,0.997984,1.45854,-1.27904,0.475363,-0.462616,2.52857,0.459179,1
s664,0.304993,0.093021,1,0,1,-2.46297,1.7465,0.774939,0.669811,-0.384377,-0.164283,0.113801,0.0160932,0.939526,1.24707,0.178667,-0.777114,0
s665,0.639632,0.409129,1,1,0,-0.942941,-0.742906,-1.191,-0.850463,-0.27582,-0.376556,0.627682,0.186808,-1.91327,0.0869723,0.60773,-1.72661,0
s666,-0.610566,0.372791,1,0,1,-0.0653879,0.511721,0.592421,-1.23834,-0.92038,-0.33528,-0.0705874,-2.27894,0.1088,-0.620089,-0.516164,-1.26518,0
s667,-2.28789,5.23445,0,1,0,0.375865,1.41235,-1.54617,-1.18015,0.0875724,0.321992,0.629861,-1.16834,-1.98255,0.931825,-0.491836,-1.59469,0
s668,0.239454,0.0573382,0,0,0,-1.92016,0.128234,0.777284,0.831651,-0.233319,0.872528,-0.520082,0.797691,-0.151294,-0.414446,-0.296521,1.23141,0
s669,2.37691,5.64971,0,0,1,0.969608,1.90337,-1.86368,3.1066,-0.417629,-0.132744,1.58009,1.11256,0.23806,0.288143,1.85149,0.234478,1
s670,0.186207,0.034673,0,0,0,0.402134,1.03257,-0.82441,0.128558,-2.59187,0.780102,-1.07437,1.503,0.0987577,1.98905,-0.626446,-0.555296,0
s671,-0.951522,0.905394,0,1,0,-1.52748,0.802857,1.61658,0.213953,-0.564805,0.228581,-0.340021,0.433009,0.895982,-2.31545,0.655928,0.265354,1
s672,0.736031,0.541742,0,0,0,-2.64951,0.295817,-0.627839,-0.0289071,-0.030008,2.02479,-0.225851,0.18575,-0.251336,0.371078,0.958706,-0.960182,0
s673,-0.64109,0.410997,1,1,0,-0.102305,0.424698,-2.62285,-0.357094,-1.12057,0.0158493,-1.77717,-0.628635,-1.25814,0.214066,0.496514,0.436561,0
s674,-1.25806,1.58271,1,1,0,-0.616244,0.395207,0.825849,0.441372,0.0581371,-0.0812662,1.29094,0.648484,-0.0481071,-0.365983,1.73721,-1.13929,1
s675,-0.836984,0.700542,0,0,1,2.49819,-0.627354,-0.256075,-0.151757,1.10536,-0.121242,0.817901,-0.731857,1.06767,1.63685,-0.0438449,0.475521,0
s676,0.849846,0.722239,0,1,0,0.0885128,0.174952,-0.832692,1.58473,0.268571,0.854153,1.43128,-0.593078,0.772333,0.669067,1.6024,2.00053,0
s677,0.587491,0.345145,1,0,0,0.162725,-0.572715,-1.2692,0.00918738,-1.38746,1.56034,-0.202195,0.539334,-0.59071,-1.97143,-0.0736313,0.592393,0
s678,-0.807897,0.652698,1,0,0,0.239302,1.04283,0.403193,-0.274037,-0.81261,1.54539,2.38336,-0.585222,-0.0629915,0.521639,-0.256117,0.0306555,0
s679,2.44999,6.00243,0,1,0,0.68967,-1.11385,-0.675912,0.221591,0.17661,1.03261,-0.170251,0.785679,0.385101,0.746375,0.684806,-0.255671,0
s680,-1.44381,2.0846,1,0,0,-0.537409,0.275046,0.604476,0.690588,-0.770049,-0.414439,0.704612,0.229262,-0.432612,-0.523239,-0.614993,0.793324,0
s681,0.519337,0.269711,1,1,0,-0.950558,-0.915608,0.349959,-1.98487,0.909428,-0.907063,0.220977,0.246992,0.8909,0.851232,-0.0189203,0.559943,1
s682,-0.176633,0.0311993,0,0,0,0.217137,-1.20469,-1.75097,-1.57993,-0.534405,0.0405078,-0.668842,-1.7558,-0.903502,-1.11712,0.037916,0.905772,0
s683,0.418905,0.175481,0,0,1,-0.574353,1.21994,0.628861,1.72409,0.965297,-0.133515,0.27867,-0.556361,0.462426,0.435206,-0.444849,0.22263,1
s684,-0.31795,0.101092,1,0,0,-0.311196,0.58883,-1.946,-0.577243,-0.64384,-1.64967,0.0260453,-0.382294,0.178114,0.338808,-1.16706,-0.593676,0
s685,-1.71474,2.94032,1,0,0,-0.362625,0.0682195,0.27379,1.63065,-1.55794,1.07267,-0.687204,-0.357052,1.02459,1.85341,0.217485,1.34781,1
s686,-0.131579,0.0173131,1,0,0,-2.41707,1.29138,-0.746709,2.04602,-0.375328,-1.2583,0.933377,0.734956,2.13235,1.88189,0.655106,0.667227,0
s687,1.48907,2.21733,1,1,0,0.197205,0.270657,0.658717,-0.157945,0.713747,0.151594,0.0200203,-0.0225004,0.723349,1.47142,1.75801,2.32051,1
s688,0.734511,0.539506,0,1,0,-1.14765,0.083306,-0.442713,-0.934093,0.856823,-0.509239,1.36609,-0.13932,0.919155,-1.11047,0.682288,-2.47345,0
s689,0.783253,0.613486,1,1,0,-1.17335,1.04257,1.6875,-0.530441,0.435617,2.21387,-0.527571,0.23992,-0.901993,0.437098,1.43479,-1.14784,0
s690,1.47253,2.16836,1,0,0,1.08748,0.933793,1.12511,0.23507,-0.454198,0.856072,-1.49352,-0.105249,0.74558,-0.847496,-0.511976,-0.206673,0
s691,-0.44977,0.202293,0,0,1,0.45178,-0.052238,0.964285,0.832644,-0.151754,-0.354663,-0.640748,0.161474,0.45787,0.211737,0.0500731,-0.65426,0
s692,0.126315,0.0159556,0,0,0,0.291756,1.0963,-2.90111,-0.363721,1.48953,0.372355,2.4709,0.950331,0.081731,0.331096,-0.0159024,-0.766928,0
s693,0.983601,0.967471,0,0,1,2.50358,-0.440933,-0.610913,-1.46658,1.19251,-1.96005,-0.52812,-2.18949,2.25731,-0.796787,0.630085,0.381361,1
s694,0.768225,0.590169,1,0,1,1.57661,-0.280908,1.5992,1.97618,0.392077,2.00188,-0.000301916,0.919863,0.00982212,-0.901997,-1.04366,-1.72522,0
s695,-1.30406,1.70058,1,1,0,0.88979,-0.304171,1.61247,-0.773828,-0.504052,0.839701,-1.58283,1.6409,1.1621,-1.70536,0.736499,-0.22901,0
s696,-0.0748866,0.005608,0,0,0,2.32187,0.29485,-0.481956,-0.224132,-0.191777,0.518766,0.805722,-0.597102,0.231386,-0.744377,1.55374,1.00721,0
s697,-0.336355,0.113135,1,0,0,0.301627,-1.06096,1.29665,0.396871,0.473725,0.375304,-0.798366,-1.70309,0.427704,-0.418393,-2.19451,-0.105153,0
s698,0.143938,0.0207182,0,1,0,0.0463972,0.418614,-0.955986,-0.73324,0.517223,-0.418565,0.397375,-3.23312,-0.601007,0.370845,-0.513271,0.625664,0
s699,1.02283,1.04618,0,0,0,-0.354476,0.45366,1.41432,0.565879,0.967719,-0.885796,0.103757,1.34267,-0.890466,-0.954251,0.332918,-1.06096,0
s700,-0.268938,0.0723274,0,0,1,1.211,-1.35639,0.387159,0.0383813,0.356521,-0.488059,-0.814148,0.981298,-1.12417,-0.427565,-1.04205,0.0141764,1
s701,-1.7864,3.19121,1,1,0,-0.0571158,-2.24185,-0.650372,-0.500074,0.3206,-1.54134,0.233666,-0.622911,0.027627,0.900966,1.52151,0.955146,1
s702,-0.240768,0.0579694,0,1,0,1.92234,0.273307,-0.0653566,-0.678197,-0.136213,-0.366724,-0.225343,0.497571,-2.32962,-1.26373,-0.197232,-0.292365,0
s703,-0.662582,0.439015,0,0,1,-0.284111,0.16319,0.321108,0.298399,-1.13218,0.188613,-1.41442,-1.85352,-1.35708,0.660856,0.290405,-0.269501,0
s704,-0.991642,0.983354,1,0,1,3.15887,-2.45619,-0.23001,-0.433877,-0.111975,-0.0923705,-0.615805,-1.27756,1.14833,0.859387,0.294649,-0.280765,0
s705,-0.18831,0.0354605,0,1,0,-0.187835,0.187696,1.93709,1.32133,0.588272,0.814198,2.11521,-1.93198,-0.467918,2.22541,1.75579,-2.24896,0
s706,0.951163,0.904711,0,0,1,-0.256572,-1.78247,1.81857,1.76658,-0.702547,-0.190398,-1.85776,0.923014,-0.373659,0.929086,0.291184,-0.0768488,0
s707,0.673342,0.45339,1,0,0,-0.914431,0.651422,-0.0550348,-0.150795,0.485814,1.41797,0.579558,-1.98404,1.05439,1.55961,-0.836687,0.0407134,0
s708,-0.92999,0.864882,1,0,1,-1.19373,0.242132,1.59842,-0.951213,0.221405,0.463649,-0.500703,-1.27811,-0.839977,-0.251535,-0.851901,0.517962,0
s709,-0.441878,0.195256,0,0,1,1.88452,0.0164443,0.22686,0.93769,-2.26387,0.46549,0.0127962,1.12205,0.384533,-1.60829,1.78089,0.867125,0
s710,1.12105,1.25676,1,0,0,0.214961,0.945159,1.08832,0.257841,-1.11974,-0.253151,0.16187,-0.0886866,1.01899,0.837481,-1.01883,-0.441507,1
s711,-0.238791,0.057021,0,0,1,1.70621,-0.107965,-1.37792,-1.42354,-0.0767618,-0.183671,-2.42642,-0.376068,0.244976,0.100991,-0.673444,0.412019,0
s712,-0.912474,0.832609,0,0,1,-0.789108,-0.528693,0.400127,-0.172213,-1.92828,-0.465172,-0.102213,0.486179,1.23414,0.0258304,0.664955,0.32305,1
s713,-1.6618,2.76159,1,1,0,1.00645,0.626248,0.388223,0.748102,2.89592,0.83649,-0.388028,-0.140158,0.365629,1.03257,-0.5705,-0.95185,0
s714,0.502314,0.252319,1,0,0,-1.48737,-0.92137,-0.295741,0.500086,0.0427393,1.44264,0.0900508,-0.390111,-0.260666,1.33671,0.70161,1.51326,0
s715,1.00976,1.01961,0,0,0,-0.265071,-0.670576,-1.28012,0.895431,0.299873,1.61697,-0.330021,0.0845807,-0.427193,1.70936,2.37461,1.44775,0
s716,0.343391,0.117918,0,1,0,1.3124,1.97921,-1.20107,-0.495679,-1.35215,1.02242,-2.35922,1.63758,-2.9358,-0.325677,1.53255,0.0123281,0
s717,-0.613,0.375769,1,0,0,-0.751661,0.897326,-0.158719,-0.395946,1.47688,-0.470835,1.2911,-0.0131258,-0.477823,-1.32992,0.35708,0.272854,0
s718,1.06668,1.1378,0,0,1,-0.387739,0.38532,0.740231,-0.2972,0.296169,2.22815,-0.17546,-0.0652774,-1.48477,-1.68442,-0.748679,1.48666,1
s719,-0.23859,0.056925,1,0,0,-0.618923,-0.198629,0.692495,-0.975996,1.85812,-1.50022,0.713855,-0.37206,-0.554861,-0.062656,-0.0584302,1.90092,0
s720,1.69293,2.86602,1,0,1,-0.483419,0.24354,0.751563,0.732257,0.822223,1.41069,-0.00196233,0.4517,-1.01255,-1.09711,0.848196,1.37383,1
s721,-1.46783,2.15454,1,1,0,1.37654,-0.35199,-1.55263,0.774265,0.239908,0.676532,-0.708471,-0.690517,0.520631,1.01795,-0.305296,-1.15548,0
s722,-0.161398,0.0260494,0,0,1,-0.56964,-1.55785,-2.63977,-0.323962,0.505232,0.843801,1.09395,-0.508215,-1.34174,1.07257,0.374985,-1.37036,0
s723,0.453131,0.205328,0,1,0,0.869538,-0.0245545,-0.307789,-1.45581,-1.99192,0.318432,-3.46696,0.779501,-2.62196,0.696151,0.574116,0.64441,0
s724,-0.905147,0.819291,0,1,0,-0.60435,-0.532704,1.5892,0.861744,-0.285103,1.57684,-0.716473,0.43362,-0.882682,0.517858,0.132693,-0.752427,1
s725,-1.6303,2.65787,1,1,0,0.882929,-2.218,0.947205,0.538199,0.384147,0.811241,-0.216383,1.59788,-1.13395,0.615502,1.72316,0.352061,1
s726,0.17266,0.0298114,0,0,0,1.22399,-2.10174,0.54709,-1.76015,1.65591,2.82667,-0.830924,1.34333,0.286016,-1.31372,-1.66919,0.0868018,1
s727,1.7356,3.01229,1,0,0,1.15784,1.168,0.919621,-0.517662,-1.31278,-0.960087,-0.0129281,-0.738345,-0.171388,0.353988,-0.0206229,-0.419221,1
s728,-0.611,0.373321,0,1,0,-1.14931,1.11515,-0.740038,-0.160099,-0.415603,5.09645,-0.523784,-1.61221,-0.442541,-1.75617,-0.514798,-1.3099,0
s729,0.312483,0.0976458,0,1,0,-1.39456,0.423433,-0.0141718,0.731832,-0.565849,0.32044,-1.68024,-0.774171,-0.211147,-0.361828,-1.52337,-0.476913,1
s730,0.438867,0.192605,0,0,0,-0.267317,0.160961,-0.192783,-0.486366,0.349467,-0.00973037,1.67834,0.00941393,0.857577,-0.666808,-0.0538174,-1.69465,1
s731,0.763988,0.583678,0,0,0,-1.07406,0.169344,0.0648235,1.22681,-0.622877,1.76712,-0.30048,-0.0652294,-1.31667,0.20315,0.446194,0.207862,0
s732,1.11246,1.23757,1,0,1,-0.341805,0.442825,-0.0523369,-1.21915,0.625221,0.483928,-0.814551,0.502827,0.404659,0.592036,1.13654,-0.573366,0
s733,-0.456973,0.208825,1,1,0,1.18882,-0.664763,-0.379271,-0.300716,-0.28661,0.297353,-0.876734,0.0083944,-0.053798,-1.53402,1.82337,-0.174222,1
s734,1.93726,3.75297,1,1,0,-1.47422,-0.549028,-0.721534,0.956597,0.0945052,0.542702,0.371072,1.03987,-0.0289255,1.19875,-0.052082,-0.829687,0
s735,0.299689,0.0898138,1,1,0,0.707426,-0.351444,-0.0112749,-1.33081,1.87468,0.0834749,-0.423902,0.0604437,0.240782,-2.03137,-0.0147812,-0.915755,0
s736,-0.16302,0.0265756,1,0,0,0.595739,-0.865901,-0.271201,-0.536037,-1.23323,0.632134,-0.521928,0.140312,-1.51449,-0.822874,0.0254267,1.21951,0
s737,0.631049,0.398223,1,1,0,0.846623,0.321526,-0.459733,1.85708,2.4271,-0.0788957,1.13258,0.590003,0.538315,0.435935,0.771438,1.78765,1
s738,1.73321,3.004,0,0,1,0.513505,-1.67348,-0.252571,-0.0293427,-0.112787,0.778372,1.1019,-0.143849,-1.76764,0.44939,-0.81097,0.568553,1
s739,-0.628112,0.394525,0,0,1,-1.24167,-0.437596,-1.40546,1.96003,-1.0381,-2.61661,-1.06194,-0.429863,0.221939,-0.0140555,1.47124,-0.398109,1
s740,-0.94189,0.887156,1,1,0,0.257119,-0.0767367,-0.766781,0.549721,1.3101,-0.150202,0.639036,-0.00624841,-1.53172,-1.51601,-0.0835913,2.1893,0
s741,-0.549923,0.302415,0,0,0,2.13731,-2.13156,0.238325,-0.588303,0.778053,-1.01348,0.569748,-1.33496,1.7314,-0.46879,-0.173891,1.05899,1
s742,2.3226,5.39447,0,1,0,1.17115,0.178223,2.64165,-0.989776,-0.131825,-1.41667,0.638674,1.44319,2.9203,2.10911,0.370911,-1.12908,0
s743,-0.491732,0.2418,0,1,0,0.962691,1.56189,-0.376927,-0.282077,-0.258402,1.46053,0.241615,-1.02681,-1.51189,-0.340566,-0.426536,1.00583,0
s744,-0.256365,0.0657229,0,0,1,-1.84017,-1.19686,-0.42862,0.715252,-0.861966,0.128514,0.128473,-0.446512,-0.243128,0.363678,-0.459804,-0.147456,0
s745,2.49887,6.24437,1,1,0,0.424089,-2.21146,2.20017,-0.774294,0.613288,-1.46656,0.389897,0.229763,-0.371999,-2.00133,-0.32655,1.05187,0
s746,-0.77839,0.60589,1,0,0,-1.94139,1.10921,0.0243926,-0.358003,0.773834,-1.66857,-0.485045,-0.71913,0.11682,-0.0726382,0.168484,-1.72324,0
s747,0.744553,0.55436,0,1,0,0.0748466,1.46176,-0.648949,1.84488,-1.07074,-0.483632,0.553549,-0.800587,-1.53538,0.38362,-1.39095,0.368561,0
s748,-0.354145,0.125419,1,0,1,-2.38679,1.11477,-0.390853,0.57194,0.604977,0.144119,-0.0117641,0.651789,0.224962,0.199504,-0.432568,-0.290319,0
s749,-0.152813,0.0233518,1,0,1,-0.310812,0.312186,0.862914,0.232411,2.57888,-1.48854,0.11582,0.820004,-2.56061,1.4084,0.606942,0.758949,1
s750,0.381387,0.145456,1,1,0,-0.641148,-0.0707986,-0.884196,0.407386,-0.37499,0.587018,-0.290902,0.237027,-1.11103,-0.698453,-0.164313,-0.335827,1
s751,0.766083,0.586883,0,1,0,-0.108553,-0.577184,1.03915,0.261342,0.736303,1.51038,-2.28714,1.46573,-3.26325,-0.854231,-0.405094,0.46452,0
s752,-0.388058,0.150589,1,0,0,0.490423,0.461738,0.609212,-0.00349857,-0.0875004,-0.640971,0.175333,-1.3403,-1.33374,1.0215,0.921723,0.763413,0
s753,-0.558722,0.31217,1,0,1,1.15473,1.32278,-0.0158618,-0.759115,0.130785,-1.21294,-1.32285,-0.0304646,-0.966126,-0.27761,-2.13793,-0.208237,0
s754,-1.80112,3.24403,1,0,0,-0.787916,1.0882,1.78851,-0.144999,0.106464,-0.439413,-0.442951,0.0630242,1.02184,-0.874727,-0.675778,-0.450251,1
s755,-1.80577,3.26079,0,0,1,1.6762,-1.34918,0.474225,0.059215,-0.516545,-1.17647,0.321873,1.24165,-0.0548546,-0.792347,0.535515,-0.728193,0
s756,-0.282577,0.0798498,1,1,0,0.0872535,1.57897,0.0108294,-0.700388,-1.31199,0.285941,-0.335691,1.55537,1.10998,0.00172682,0.241409,-2.35267,0
s757,0.177769,0.0316018,1,1,0,1.39556,-0.93252,-0.119356,0.154389,0.406356,0.477232,-2.14926,0.613176,0.60416,0.72766,0.233306,-0.901493,0
s758,0.433621,0.188027,1,1,0,-0.215836,-0.765248,1.10978,-0.929501,-0.70846,-0.145671,-0.947835,-1.51781,-1.40929,-0.26067,-1.87646,0.426089,0
s759,-0.887511,0.787676,1,0,1,1.35869,0.853665,0.2808,-1.00478,-0.918262,2.27143,0.527593,0.223008,0.424072,0.20591,0.657661,-2.16445,1
s760,0.311984,0.0973343,0,0,1,0.518078,0.427834,-0.242259,1.25103,-0.2882,-0.332903,-0.700376,0.680532,0.295778,0.483251,-1.611,1.39213,0
s761,-0.749483,0.561724,0,1,0,-1.03517,-0.317132,-0.23933,1.01115,-0.181192,-0.354663,0.489776,-0.0285626,0.304507,-1.23598,-0.05215,-1.82416,0
s762,-1.0236,1.04775,1,0,1,0.00468167,-0.655618,0.991951,0.334218,-0.413119,0.238965,-0.397683,0.757064,0.626087,-1.37724,-0.292264,0.473991,0
s763,-1.07863,1.16344,0,0,1,-0.25167,0.981645,-0.918023,0.398576,0.472469,-1.65972,-0.892355,-0.230564,-0.781429,0.800484,-0.815011,0.512888,1
s764,-0.744784,0.554703,1,0,0,-1.47513,-0.465359,-0.0686147,-0.284206,-0.0754432,0.323711,0.413874,-0.287295,-0.629873,0.886029,-0.446928,0.586848,0
s765,-2.39827,5.75172,0,1,0,-0.0577756,0.226651,0.0161595,0.291419,-0.915237,-1.08119,-0.0500122,0.754355,-0.856195,1.03744,0.222433,0.0748693,0
s766,0.408416,0.166804,1,0,0,1.03715,-1.83532,0.754409,0.130982,0.476562,-0.489866,0.477825,0.419757,-0.237125,0.590468,-2.61106,-0.536069,0
s767,-0.38788,0.150451,0,0,1,-0.757844,-0.176354,-0.38264,0.34412,-0.0287861,0.695215,0.228167,-0.625163,-1.82878,-0.0155638,1.29403,0.551268,0
s768,0.204167,0.041684,0,0,1,-2.14369,0.121249,0.479427,-0.47191,0.79443,-1.11389,2.00144,-0.113328,-0.74029,2.09278,-0.579143,0.306525,0
s769,0.310079,0.0961491,1,1,0,0.0651476,-0.302206,0.382044,-0.0285776,-1.29355,0.303683,-0.688784,1.6892,0.0734147,0.142819,0.354961,1.67725,1
s770,-1.15045,1.32353,1,1,0,-0.374334,1.90709,-1.20799,0.545898,-0.159167,-0.516356,0.551492,0.0631452,-0.980341,1.9744,-0.26264,-0.80048,0
s771,0.77292,0.597406,0,0,0,-0.0841997,1.21037,0.131123,0.278157,0.266275,-0.224844,-0.592325,0.962661,0.0468661,-0.50258,-0.743975,-0.570017,1
